a,b,N,R,P,U
0.22300652041195018,4.5,2.0,0.7599332495333941,0.07607574972980527,0.7790228745905221
0.22862836108521908,4.5,2.0,0.760183156924237,0.07603979172993477,0.7791560695597083
0.2412999901683411,3.0,4.0,0.7305861451464057,0.13347975983639948,0.7871557058590242
0.2249734207314289,4.5,4.0,0.7411040995384174,0.08523459976077588,0.7717866254595321
0.2129566154997009,3.6649681730316144,4.0,0.7410903642739745,0.10241659202349135,0.7729463885612439
0.1401779126876842,4.5,4.0,0.7492428176850757,0.08173101498170646,0.7905771394738187
0.23552014565795146,3.322927280158259,4.0,0.7346770141520657,0.11695878825327817,0.7738715719884999
0.23909906596634606,3.0905960422349508,4.0,0.7314085820053361,0.1282460025464988,0.7818929327478578
0.13290155044091903,4.5,4.0,0.7502550489362086,0.0816086227929047,0.7928621525399917
0.1484075739231878,4.5,4.0,0.748097764517002,0.08184225213281607,0.7879499352433231
0.14641805334837135,4.5,4.0,0.7483735709500973,0.08181695570801997,0.7885862923922919
0.2208681886081817,3.5811033509691312,4.0,0.7393781445748319,0.1057332338817937,0.7721241039558158
0.13038707351425075,4.5,4.0,0.750602079976235,0.08155830610961744,0.7936357561769743
0.16588218381642003,4.5,4.0,0.7457566175905699,0.08207544803708496,0.7824798447606272
0.217931814223246,4.5,4.0,0.7412376465258322,0.08450664026238341,0.7719828768120054
0.11292775301086468,4.5,4.0,0.7529142079742689,0.0810358319456363,0.7986140598799439
0.21719261687612085,3.3650126548722143,4.0,0.7358105075238416,0.11306997992795373,0.7742715484250232
0.17149367325476186,4.499999999999999,4.0,0.74505575163764,0.08217485431207819,0.7808255253192607
0.1886020407967057,4.5,4.0,0.7431676739673903,0.08264927248008433,0.776361948490445
0.13615324017920513,4.5,4.0,0.7498037047658862,0.08166710997198362,0.791848214396565
0.1998188894396565,4.5,4.0,0.742199291242059,0.08316785050346712,0.7740983014383189
0.24437031993154565,3.025703931973134,4.0,0.7308071708622015,0.13258267855316785,0.7853711205651546
0.17743209093541126,4.5,4.0,0.7443532389821542,0.08230549285955893,0.7791637879393037
0.10823418373898029,4.5,4.0,0.7534909610346622,0.08082771458636637,0.7997902558591768
0.15385490556763695,4.5,4.0,0.747349301095845,0.08190977621247368,0.7862132597229236
0.16042881682765558,4.5,4.0,0.7464659094013115,0.08199480397350864,0.7841478644822358
0.23464825058410874,3.175312116496413,4.0,0.732453078268643,0.1233743433332422,0.7782415768221096
0.23851374835462366,3.438326211259007,4.0,0.736710050694352,0.11291738207735869,0.7724056480940826
0.1374082563662622,4.5,4.0,0.7496289739501844,0.08168794667201268,0.7914534919463193
0.23999902408674859,3.0539781532100765,4.0,0.7310379930115546,0.13031146608486024,0.7838570261932915
0.19373213735651534,4.5,4.0,0.7426940273831892,0.0828617054514858,0.7752493631058034
0.2337860205867978,3.163342592474449,4.0,0.7323064544124337,0.12382369949034014,0.7787815506962408
0.2329675206719107,3.224780726367452,4.0,0.7331577407195464,0.12083857987252455,0.7765281803185321
0.12388038081480529,4.5,4.0,0.7514876272790363,0.081402989171675,0.7955826637979329
0.10280014397493163,4.5,4.0,0.7541256636504441,0.0805414506004723,0.8010396437379684
0.12034431634939015,4.499999999999999,4.0,0.7519586009211393,0.08130059845398477,0.7965996711948706
0.12647872306067162,4.499999999999999,4.0,0.751136554842813,0.08146976537457996,0.7948158440982316
0.15513188140380216,4.499999999999999,4.0,0.7471757236930084,0.08192570524466916,0.7858086569034262
0.17539286436029478,4.5,4.0,0.7445894716701965,0.08225720959737062,0.7797227848142835
0.2417909499524037,3.274447785528169,4.0,0.7339444778426265,0.11999347274596121,0.7750082903748524
0.2368678323619533,3.2933861079436744,4.0,0.7341958924473323,0.11839536127113286,0.7744973563950415
0.242737313674063,3.05829664403136,4.0,0.7310900919690332,0.1305385167933522,0.783500920225429
0.22618976616256495,3.094411850606443,4.0,0.7317058866644499,0.12626695357713508,0.7828942791749526
0.24042720809396498,3.2019831604257805,4.0,0.7328212881486051,0.12301124086498777,0.7770927567809934
0.15831032227765737,4.5,4.0,0.7467476429698581,0.08196639551489843,0.7848081824667084
0.23292456989187704,3.099667808942118,6.0,0.7298649547099271,0.14106208168251,0.7953702744765486
